0.000 8.96 1.8
0.500 8.98 0
1.000 8.98 0
1.500 8.87 0
2.000 9.10 0
2.500 8.91 0
3.000 9.15 0
3.500 8.87 0
4.000 9.03 0
4.500 9.01 0
5.000 9.01 0
5.500 9.03 0
6.000 9.01 0
6.500 8.56 0
7.000 9.06 0
7.500 6.02 0
8.000 0 100
8.500 0 100
9.000 0 100
9.500 0 100
10.000 0 100
10.500 0 100
11.000 0 100
11.500 4.05 58
12.000 9.03 0
12.500 8.82 0
13.000 9.17 0
13.500 9.03 0
14.000 9.01 0
