0.000 13.9 0.78
0.500 15.9 0
1.000 17.5 0
1.500 15.4 0
2.000 8.94 0
2.500 9.03 0
3.000 8.94 0
3.500 9.08 0
4.000 8.98 0
4.500 8.91 0
5.000 9.01 0
5.500 9.01 0
6.000 9.03 0
6.500 8.94 0
7.000 9.03 0
7.500 8.30 0
8.000 9.27 0
8.500 .98 4.5
9.000 .02 0
9.500 .42 0
10.000 .32 88
10.500 7.55 64
11.000 9.01 0
11.500 9.01 0
12.000 8.96 0
12.500 9.06 0
13.000 9.01 0
13.500 8.94 0
14.000 8.98 0
