0.000 13.3 0.78
0.500 14.3 0
1.000 13.9 0
1.500 8.96 0
2.000 8.94 0
2.500 9.03 0
3.000 8.80 0
3.500 9.03 0
4.000 8.87 0
4.500 8.98 0
5.000 9.03 0
5.500 9.01 0
6.000 9.01 0
6.500 8.87 0
7.000 9.15 0
7.500 9.01 0
8.000 6.19 0
8.500 2.09 0
9.000 0 100
9.500 .02 99
10.000 8.30 18
10.500 9.15 0
11.000 8.84 0
11.500 9.03 0
12.000 9.01 0
12.500 9.01 0
13.000 8.96 0
13.500 9.03 0
14.000 9.01 0
