0.000 13.9 0.78
0.500 15.4 0
1.000 8.96 0
1.500 9.01 0
2.000 9.01 0
2.500 8.87 0
3.000 9.01 0
3.500 8.91 0
4.000 9.03 0
4.500 9.01 0
5.000 8.96 0
5.500 8.98 0
6.000 8.98 0
6.500 8.98 0
7.000 9.01 0
7.500 8.58 0
8.000 4.16 6.8
8.500 .04 0
9.000 .56 0
9.500 4.16 56
10.000 8.80 0
10.500 9.17 0
11.000 8.96 0
11.500 8.94 0
12.000 8.98 0
12.500 9.01 0
13.000 8.96 0
13.500 9.01 0
14.000 9.03 0
