0.000 8.58 0.54
0.500 9.13 0
1.000 9.08 0
1.500 8.96 0
2.000 8.94 0
2.500 8.98 0
3.000 9.03 0
3.500 8.98 0
4.000 9.01 0
4.500 8.94 0
5.000 9.03 0
5.500 9.06 0
6.000 8.91 0
6.500 8.73 0
7.000 9.20 0
7.500 8.98 0
8.000 1.72 0
8.500 0 100
9.000 0 100
9.500 0 100
10.000 .02 1e+02
10.500 7.55 11
11.000 9.01 0
11.500 9.01 0
12.000 8.98 0
12.500 8.98 0
13.000 9.01 0
13.500 8.96 0
14.000 9.03 0
