0.000 13.3 0.79
0.500 17.5 0
1.000 11.5 0
1.500 19.8 0
2.000 11.0 0
2.500 9.03 0
3.000 9.01 0
3.500 8.96 0
4.000 8.94 0
4.500 9.06 0
5.000 9.01 0
5.500 8.98 0
6.000 8.98 0
6.500 8.96 0
7.000 8.98 0
7.500 6.73 0
8.000 0 100
8.500 0 100
9.000 0 100
9.500 0 100
10.000 0 100
10.500 0 100
11.000 2.45 74
11.500 9.01 0
12.000 8.98 0
12.500 9.03 0
13.000 9.01 0
13.500 8.98 0
14.000 8.80 0
